Comedy,want,{"count": 3546, "idf2": 11.0, "tf-idf2": 1.23, "tf-idf": 0.386, "tf_in_genre": 0.11166, "idf": 3.457989644463391, "tf_tot": 0.091}
Comedy,up,{"count": 7680, "idf2": 5.0, "tf-idf2": 1.21, "tf-idf": 0.562, "tf_in_genre": 0.24183, "idf": 2.321928094887362, "tf_tot": 0.2}
Comedy,friend,{"count": 5336, "idf2": 7.2, "tf-idf2": 1.21, "tf-idf": 0.478, "tf_in_genre": 0.16802, "idf": 2.84684321193858, "tf_tot": 0.139}
Comedy,go,{"count": 4006, "idf2": 9.5, "tf-idf2": 1.2, "tf-idf": 0.41, "tf_in_genre": 0.12614, "idf": 3.2515387669959646, "tf_tot": 0.105}
Comedy,do,{"count": 3826, "idf2": 10.0, "tf-idf2": 1.2, "tf-idf": 0.4, "tf_in_genre": 0.12047, "idf": 3.3219280948873626, "tf_tot": 0.1}
Comedy,doe,{"count": 3604, "idf2": 10.5, "tf-idf2": 1.19, "tf-idf": 0.385, "tf_in_genre": 0.11348, "idf": 3.3959286763311396, "tf_tot": 0.095}
Comedy,make,{"count": 5466, "idf2": 6.8, "tf-idf2": 1.17, "tf-idf": 0.474, "tf_in_genre": 0.17211, "idf": 2.7563309190331373, "tf_tot": 0.148}
Comedy,girl,{"count": 3551, "idf2": 10.4, "tf-idf2": 1.16, "tf-idf": 0.378, "tf_in_genre": 0.11181, "idf": 3.380821783940931, "tf_tot": 0.096}
Comedy,all,{"count": 6601, "idf2": 5.5, "tf-idf2": 1.14, "tf-idf": 0.511, "tf_in_genre": 0.20785, "idf": 2.4579896444633906, "tf_tot": 0.182}
Comedy,out,{"count": 7862, "idf2": 4.6, "tf-idf2": 1.14, "tf-idf": 0.542, "tf_in_genre": 0.24756, "idf": 2.1909972250609138, "tf_tot": 0.219}
Comedy,when,{"count": 10875, "idf2": 3.3, "tf-idf2": 1.13, "tf-idf": 0.583, "tf_in_genre": 0.34243, "idf": 1.7036894392919077, "tf_tot": 0.307}
Comedy,him,{"count": 8637, "idf2": 4.1, "tf-idf2": 1.12, "tf-idf": 0.553, "tf_in_genre": 0.27196, "idf": 2.0350469470992008, "tf_tot": 0.244}
Comedy,some,{"count": 3236, "idf2": 11.0, "tf-idf2": 1.12, "tf-idf": 0.352, "tf_in_genre": 0.1019, "idf": 3.457989644463391, "tf_tot": 0.091}
Comedy,but,{"count": 12557, "idf2": 2.8, "tf-idf2": 1.11, "tf-idf": 0.588, "tf_in_genre": 0.3954, "idf": 1.4860040206329876, "tf_tot": 0.357}
Comedy,come,{"count": 4593, "idf2": 7.6, "tf-idf2": 1.1, "tf-idf": 0.424, "tf_in_genre": 0.14462, "idf": 2.932361283124637, "tf_tot": 0.131}
Comedy,he,{"count": 15933, "idf2": 2.2, "tf-idf2": 1.1, "tf-idf": 0.575, "tf_in_genre": 0.5017, "idf": 1.1456053222468991, "tf_tot": 0.452}
Comedy,they,{"count": 9937, "idf2": 3.5, "tf-idf2": 1.1, "tf-idf": 0.562, "tf_in_genre": 0.3129, "idf": 1.7958592832197748, "tf_tot": 0.288}
Comedy,meet,{"count": 3865, "idf2": 9.0, "tf-idf2": 1.1, "tf-idf": 0.386, "tf_in_genre": 0.1217, "idf": 3.1713684183119812, "tf_tot": 0.111}
Comedy,can,{"count": 4561, "idf2": 7.6, "tf-idf2": 1.09, "tf-idf": 0.42, "tf_in_genre": 0.14362, "idf": 2.9213901653036336, "tf_tot": 0.132}
Comedy,his,{"count": 19011, "idf2": 1.8, "tf-idf2": 1.08, "tf-idf": 0.516, "tf_in_genre": 0.59862, "idf": 0.8624964762500651, "tf_tot": 0.55}
Comedy,two,{"count": 5348, "idf2": 6.4, "tf-idf2": 1.08, "tf-idf": 0.451, "tf_in_genre": 0.1684, "idf": 2.680382065799839, "tf_tot": 0.156}
Comedy,back,{"count": 3316, "idf2": 10.3, "tf-idf2": 1.08, "tf-idf": 0.351, "tf_in_genre": 0.10441, "idf": 3.365871442474959, "tf_tot": 0.097}
Comedy,love,{"count": 5456, "idf2": 6.3, "tf-idf2": 1.08, "tf-idf": 0.457, "tf_in_genre": 0.1718, "idf": 2.662003536484984, "tf_tot": 0.158}
Comedy,more,{"count": 3457, "idf2": 9.8, "tf-idf2": 1.07, "tf-idf": 0.358, "tf_in_genre": 0.10885, "idf": 3.293358942690592, "tf_tot": 0.102}
Comedy,while,{"count": 4227, "idf2": 8.0, "tf-idf2": 1.06, "tf-idf": 0.399, "tf_in_genre": 0.1331, "idf": 3.0, "tf_tot": 0.125}
Comedy,help,{"count": 3344, "idf2": 10.1, "tf-idf2": 1.06, "tf-idf": 0.351, "tf_in_genre": 0.1053, "idf": 3.3364276645824775, "tf_tot": 0.099}
Comedy,to,{"count": 27948, "idf2": 1.2, "tf-idf2": 1.06, "tf-idf": 0.183, "tf_in_genre": 0.88003, "idf": 0.20756106993536205, "tf_tot": 0.866}
Comedy,new,{"count": 5113, "idf2": 6.6, "tf-idf2": 1.06, "tf-idf": 0.439, "tf_in_genre": 0.161, "idf": 2.7273795453370084, "tf_tot": 0.151}
Comedy,way,{"count": 3521, "idf2": 9.5, "tf-idf2": 1.05, "tf-idf": 0.36, "tf_in_genre": 0.11087, "idf": 3.2515387669959646, "tf_tot": 0.105}
Comedy,has,{"count": 10408, "idf2": 3.2, "tf-idf2": 1.05, "tf-idf": 0.551, "tf_in_genre": 0.32773, "idf": 1.680382065799839, "tf_tot": 0.312}
Comedy,other,{"count": 4163, "idf2": 7.9, "tf-idf2": 1.04, "tf-idf": 0.39, "tf_in_genre": 0.13109, "idf": 2.977099597889921, "tf_tot": 0.127}
Comedy,them,{"count": 4662, "idf2": 7.1, "tf-idf2": 1.04, "tf-idf": 0.415, "tf_in_genre": 0.1468, "idf": 2.8262329322632938, "tf_tot": 0.141}
Comedy,have,{"count": 6718, "idf2": 4.9, "tf-idf2": 1.04, "tf-idf": 0.485, "tf_in_genre": 0.21154, "idf": 2.293358942690592, "tf_tot": 0.204}
Comedy,find,{"count": 6948, "idf2": 4.7, "tf-idf2": 1.03, "tf-idf": 0.49, "tf_in_genre": 0.21878, "idf": 2.2378638300988882, "tf_tot": 0.212}
Comedy,a,{"count": 29685, "idf2": 1.1, "tf-idf2": 1.03, "tf-idf": 0.112, "tf_in_genre": 0.93473, "idf": 0.12029423371771174, "tf_tot": 0.92}
Comedy,be,{"count": 9069, "idf2": 3.6, "tf-idf2": 1.03, "tf-idf": 0.532, "tf_in_genre": 0.28557, "idf": 1.8624964762500653, "tf_tot": 0.275}
Comedy,take,{"count": 5844, "idf2": 5.6, "tf-idf2": 1.03, "tf-idf": 0.455, "tf_in_genre": 0.18402, "idf": 2.473931188332412, "tf_tot": 0.18}
Comedy,with,{"count": 18163, "idf2": 1.8, "tf-idf2": 1.03, "tf-idf": 0.478, "tf_in_genre": 0.57192, "idf": 0.8365012677171205, "tf_tot": 0.56}
Comedy,work,{"count": 3844, "idf2": 8.4, "tf-idf2": 1.02, "tf-idf": 0.372, "tf_in_genre": 0.12104, "idf": 3.0709665213541437, "tf_tot": 0.119}
Comedy,then,{"count": 3260, "idf2": 9.9, "tf-idf2": 1.02, "tf-idf": 0.34, "tf_in_genre": 0.10265, "idf": 3.3075728019102923, "tf_tot": 0.101}
Comedy,at,{"count": 9298, "idf2": 3.5, "tf-idf2": 1.02, "tf-idf": 0.535, "tf_in_genre": 0.29278, "idf": 1.8262329322632935, "tf_tot": 0.282}
Comedy,who,{"count": 12469, "idf2": 2.6, "tf-idf2": 1.02, "tf-idf": 0.538, "tf_in_genre": 0.39263, "idf": 1.3695945285176767, "tf_tot": 0.387}
Comedy,will,{"count": 5534, "idf2": 5.8, "tf-idf2": 1.01, "tf-idf": 0.444, "tf_in_genre": 0.17426, "idf": 2.5479317697761887, "tf_tot": 0.171}
Comedy,day,{"count": 3630, "idf2": 8.8, "tf-idf2": 1.01, "tf-idf": 0.36, "tf_in_genre": 0.1143, "idf": 3.1456053222468996, "tf_tot": 0.113}
Comedy,her,{"count": 10314, "idf2": 3.1, "tf-idf2": 1.01, "tf-idf": 0.534, "tf_in_genre": 0.32477, "idf": 1.6438561897747248, "tf_tot": 0.32}
Comedy,are,{"count": 9426, "idf2": 3.4, "tf-idf2": 1.01, "tf-idf": 0.518, "tf_in_genre": 0.29681, "idf": 1.7466157641999256, "tf_tot": 0.298}
Comedy,it,{"count": 10320, "idf2": 3.1, "tf-idf2": 1.01, "tf-idf": 0.534, "tf_in_genre": 0.32496, "idf": 1.6438561897747248, "tf_tot": 0.32}
Comedy,she,{"count": 7436, "idf2": 4.3, "tf-idf2": 1.01, "tf-idf": 0.496, "tf_in_genre": 0.23415, "idf": 2.1202942337177118, "tf_tot": 0.23}
Comedy,for,{"count": 15280, "idf2": 2.1, "tf-idf2": 1.01, "tf-idf": 0.52, "tf_in_genre": 0.48114, "idf": 1.080087911322692, "tf_tot": 0.473}
Comedy,there,{"count": 3272, "idf2": 9.8, "tf-idf2": 1.01, "tf-idf": 0.339, "tf_in_genre": 0.10303, "idf": 3.293358942690592, "tf_tot": 0.102}
Comedy,their,{"count": 9888, "idf2": 3.2, "tf-idf2": 1.0, "tf-idf": 0.522, "tf_in_genre": 0.31135, "idf": 1.6757654377294688, "tf_tot": 0.313}
Comedy,about,{"count": 5681, "idf2": 5.6, "tf-idf2": 1.0, "tf-idf": 0.443, "tf_in_genre": 0.17888, "idf": 2.473931188332412, "tf_tot": 0.18}
Comedy,onli,{"count": 4494, "idf2": 7.1, "tf-idf2": 1.0, "tf-idf": 0.401, "tf_in_genre": 0.14151, "idf": 2.8365012677171206, "tf_tot": 0.14}
Comedy,not,{"count": 5672, "idf2": 5.6, "tf-idf2": 1.0, "tf-idf": 0.443, "tf_in_genre": 0.1786, "idf": 2.4819685073978306, "tf_tot": 0.179}
Comedy,into,{"count": 6727, "idf2": 4.7, "tf-idf2": 1.0, "tf-idf": 0.475, "tf_in_genre": 0.21182, "idf": 2.244685095954902, "tf_tot": 0.211}
Comedy,time,{"count": 4037, "idf2": 7.8, "tf-idf2": 0.99, "tf-idf": 0.376, "tf_in_genre": 0.12712, "idf": 2.954557029238833, "tf_tot": 0.129}
Comedy,-,{"count": 3255, "idf2": 9.7, "tf-idf2": 0.99, "tf-idf": 0.336, "tf_in_genre": 0.10249, "idf": 3.279283757478869, "tf_tot": 0.103}
Comedy,and,{"count": 28531, "idf2": 1.1, "tf-idf2": 0.99, "tf-idf": 0.125, "tf_in_genre": 0.89839, "idf": 0.13923579737117195, "tf_tot": 0.908}
Comedy,that,{"count": 13552, "idf2": 2.3, "tf-idf2": 0.98, "tf-idf": 0.501, "tf_in_genre": 0.42673, "idf": 1.1746213961070688, "tf_tot": 0.443}
Comedy,of,{"count": 25847, "idf2": 1.2, "tf-idf2": 0.98, "tf-idf": 0.185, "tf_in_genre": 0.81387, "idf": 0.22769202504159664, "tf_tot": 0.854}
Comedy,in,{"count": 24034, "idf2": 1.3, "tf-idf2": 0.98, "tf-idf": 0.268, "tf_in_genre": 0.75679, "idf": 0.3547594873547348, "tf_tot": 0.782}
Comedy,is,{"count": 22246, "idf2": 1.4, "tf-idf2": 0.98, "tf-idf": 0.365, "tf_in_genre": 0.70048, "idf": 0.5207694387936641, "tf_tot": 0.697}
Comedy,as,{"count": 11953, "idf2": 2.6, "tf-idf2": 0.98, "tf-idf": 0.51, "tf_in_genre": 0.37638, "idf": 1.3547594873547348, "tf_tot": 0.391}
Comedy,or,{"count": 3455, "idf2": 8.9, "tf-idf2": 0.97, "tf-idf": 0.344, "tf_in_genre": 0.10879, "idf": 3.1584293626044833, "tf_tot": 0.112}
Comedy,on,{"count": 14043, "idf2": 2.2, "tf-idf2": 0.97, "tf-idf": 0.517, "tf_in_genre": 0.44219, "idf": 1.1681227588083272, "tf_tot": 0.445}
Comedy,an,{"count": 12325, "idf2": 2.5, "tf-idf2": 0.97, "tf-idf": 0.509, "tf_in_genre": 0.38809, "idf": 1.3111482561341197, "tf_tot": 0.403}
Comedy,what,{"count": 3922, "idf2": 7.8, "tf-idf2": 0.96, "tf-idf": 0.365, "tf_in_genre": 0.1235, "idf": 2.954557029238833, "tf_tot": 0.129}
Comedy,after,{"count": 5873, "idf2": 5.2, "tf-idf2": 0.96, "tf-idf": 0.44, "tf_in_genre": 0.18493, "idf": 2.380821783940931, "tf_tot": 0.192}
Comedy,one,{"count": 7605, "idf2": 4.0, "tf-idf2": 0.96, "tf-idf": 0.483, "tf_in_genre": 0.23947, "idf": 2.0174170530774096, "tf_tot": 0.247}
Comedy,the,{"count": 30004, "idf2": 1.0, "tf-idf2": 0.94, "tf-idf": 0.058, "tf_in_genre": 0.94477, "idf": 0.06190243892590693, "tf_tot": 0.958}
Comedy,becom,{"count": 3939, "idf2": 7.6, "tf-idf2": 0.94, "tf-idf": 0.362, "tf_in_genre": 0.12403, "idf": 2.9213901653036336, "tf_tot": 0.132}
Comedy,which,{"count": 4209, "idf2": 7.0, "tf-idf2": 0.93, "tf-idf": 0.373, "tf_in_genre": 0.13253, "idf": 2.816037165157405, "tf_tot": 0.142}
Comedy,man,{"count": 4497, "idf2": 6.6, "tf-idf2": 0.93, "tf-idf": 0.385, "tf_in_genre": 0.1416, "idf": 2.7178567712185018, "tf_tot": 0.152}
Comedy,where,{"count": 3549, "idf2": 8.2, "tf-idf2": 0.92, "tf-idf": 0.339, "tf_in_genre": 0.11175, "idf": 3.0350469470992008, "tf_tot": 0.122}
Comedy,by,{"count": 11600, "idf2": 2.5, "tf-idf2": 0.91, "tf-idf": 0.484, "tf_in_genre": 0.36526, "idf": 1.3255393484397413, "tf_tot": 0.399}
Comedy,from,{"count": 10205, "idf2": 2.8, "tf-idf2": 0.9, "tf-idf": 0.476, "tf_in_genre": 0.32134, "idf": 1.4819685073978306, "tf_tot": 0.358}
Comedy,this,{"count": 7515, "idf2": 3.7, "tf-idf2": 0.88, "tf-idf": 0.443, "tf_in_genre": 0.23663, "idf": 1.8730271437422346, "tf_tot": 0.273}
Comedy,live,{"count": 4803, "idf2": 5.8, "tf-idf2": 0.88, "tf-idf": 0.383, "tf_in_genre": 0.15124, "idf": 2.5311560570253624, "tf_tot": 0.173}
Comedy,life,{"count": 5113, "idf2": 5.3, "tf-idf2": 0.85, "tf-idf": 0.388, "tf_in_genre": 0.161, "idf": 2.41119543298445, "tf_tot": 0.188}
Comedy,young,{"count": 4320, "idf2": 6.0, "tf-idf2": 0.82, "tf-idf": 0.352, "tf_in_genre": 0.13603, "idf": 2.5907448533151625, "tf_tot": 0.166}
Comedy,was,{"count": 3201, "idf2": 7.0, "tf-idf2": 0.71, "tf-idf": 0.284, "tf_in_genre": 0.10079, "idf": 2.816037165157405, "tf_tot": 0.142}
War,nazi,{"count": 342, "idf2": 125.0, "tf-idf2": 12.9, "tf-idf": 0.719, "tf_in_genre": 0.10317, "idf": 6.965784284662088, "tf_tot": 0.008}
War,german,{"count": 557, "idf2": 71.4, "tf-idf2": 12.0, "tf-idf": 1.035, "tf_in_genre": 0.16802, "idf": 6.158429362604484, "tf_tot": 0.014}
War,soldier,{"count": 641, "idf2": 55.6, "tf-idf2": 10.75, "tf-idf": 1.121, "tf_in_genre": 0.19336, "idf": 5.795859283219775, "tf_tot": 0.018}
War,war,{"count": 1600, "idf2": 18.2, "tf-idf2": 8.78, "tf-idf": 2.02, "tf_in_genre": 0.48265, "idf": 4.184424571137428, "tf_tot": 0.055}
War,armi,{"count": 555, "idf2": 50.0, "tf-idf2": 8.37, "tf-idf": 0.945, "tf_in_genre": 0.16742, "idf": 5.643856189774724, "tf_tot": 0.02}
War,battl,{"count": 377, "idf2": 35.7, "tf-idf2": 4.06, "tf-idf": 0.587, "tf_in_genre": 0.11373, "idf": 5.158429362604483, "tf_tot": 0.028}
War,dure,{"count": 791, "idf2": 15.4, "tf-idf2": 3.67, "tf-idf": 0.941, "tf_in_genre": 0.23861, "idf": 3.9434164716336326, "tf_tot": 0.065}
War,american,{"count": 539, "idf2": 21.3, "tf-idf2": 3.46, "tf-idf": 0.717, "tf_in_genre": 0.16259, "idf": 4.411195432984449, "tf_tot": 0.047}
War,offic,{"count": 367, "idf2": 29.4, "tf-idf2": 3.25, "tf-idf": 0.54, "tf_in_genre": 0.11071, "idf": 4.878321443411748, "tf_tot": 0.034}
War,fight,{"count": 451, "idf2": 18.9, "tf-idf2": 2.57, "tf-idf": 0.577, "tf_in_genre": 0.13605, "idf": 4.237863830098888, "tf_tot": 0.053}
War,against,{"count": 444, "idf2": 16.1, "tf-idf2": 2.16, "tf-idf": 0.537, "tf_in_genre": 0.13394, "idf": 4.011587974275212, "tf_tot": 0.062}
War,men,{"count": 404, "idf2": 17.5, "tf-idf2": 2.13, "tf-idf": 0.504, "tf_in_genre": 0.12187, "idf": 4.132894270497345, "tf_tot": 0.057}
War,world,{"count": 830, "idf2": 8.5, "tf-idf2": 2.13, "tf-idf": 0.772, "tf_in_genre": 0.25038, "idf": 3.083141235300246, "tf_tot": 0.118}
War,forc,{"count": 504, "idf2": 13.9, "tf-idf2": 2.11, "tf-idf": 0.577, "tf_in_genre": 0.15204, "idf": 3.7958592832197753, "tf_tot": 0.072}
War,stori,{"count": 652, "idf2": 7.2, "tf-idf2": 1.42, "tf-idf": 0.56, "tf_in_genre": 0.19668, "idf": 2.84684321193858, "tf_tot": 0.139}
War,between,{"count": 357, "idf2": 12.8, "tf-idf2": 1.38, "tf-idf": 0.396, "tf_in_genre": 0.10769, "idf": 3.680382065799839, "tf_tot": 0.078}
War,return,{"count": 349, "idf2": 13.0, "tf-idf2": 1.37, "tf-idf": 0.389, "tf_in_genre": 0.10528, "idf": 3.6989977439671855, "tf_tot": 0.077}
War,first,{"count": 401, "idf2": 10.4, "tf-idf2": 1.26, "tf-idf": 0.409, "tf_in_genre": 0.12097, "idf": 3.380821783940931, "tf_tot": 0.096}
War,kill,{"count": 342, "idf2": 12.0, "tf-idf2": 1.24, "tf-idf": 0.37, "tf_in_genre": 0.10317, "idf": 3.590744853315162, "tf_tot": 0.083}
War,was,{"count": 586, "idf2": 7.0, "tf-idf2": 1.24, "tf-idf": 0.498, "tf_in_genre": 0.17677, "idf": 2.816037165157405, "tf_tot": 0.142}
War,are,{"count": 1180, "idf2": 3.4, "tf-idf2": 1.21, "tf-idf": 0.622, "tf_in_genre": 0.35596, "idf": 1.7466157641999256, "tf_tot": 0.298}
War,film,{"count": 576, "idf2": 6.9, "tf-idf2": 1.2, "tf-idf": 0.486, "tf_in_genre": 0.17376, "idf": 2.795859283219775, "tf_tot": 0.144}
War,their,{"count": 1216, "idf2": 3.2, "tf-idf2": 1.17, "tf-idf": 0.615, "tf_in_genre": 0.36682, "idf": 1.6757654377294688, "tf_tot": 0.313}
War,after,{"count": 744, "idf2": 5.2, "tf-idf2": 1.17, "tf-idf": 0.534, "tf_in_genre": 0.22443, "idf": 2.380821783940931, "tf_tot": 0.192}
War,by,{"count": 1553, "idf2": 2.5, "tf-idf2": 1.17, "tf-idf": 0.621, "tf_in_genre": 0.46848, "idf": 1.3255393484397413, "tf_tot": 0.399}
War,through,{"count": 445, "idf2": 8.6, "tf-idf2": 1.15, "tf-idf": 0.417, "tf_in_genre": 0.13424, "idf": 3.107803289534515, "tf_tot": 0.116}
War,set,{"count": 333, "idf2": 11.4, "tf-idf2": 1.15, "tf-idf": 0.352, "tf_in_genre": 0.10045, "idf": 3.50635266602479, "tf_tot": 0.088}
War,over,{"count": 361, "idf2": 10.5, "tf-idf2": 1.14, "tf-idf": 0.37, "tf_in_genre": 0.1089, "idf": 3.3959286763311396, "tf_tot": 0.095}
War,from,{"count": 1333, "idf2": 2.8, "tf-idf2": 1.13, "tf-idf": 0.596, "tf_in_genre": 0.40211, "idf": 1.4819685073978306, "tf_tot": 0.358}
War,back,{"count": 356, "idf2": 10.3, "tf-idf2": 1.11, "tf-idf": 0.361, "tf_in_genre": 0.10739, "idf": 3.365871442474959, "tf_tot": 0.097}
War,in,{"count": 2823, "idf2": 1.3, "tf-idf2": 1.11, "tf-idf": 0.302, "tf_in_genre": 0.85158, "idf": 0.3547594873547348, "tf_tot": 0.782}
War,them,{"count": 519, "idf2": 7.1, "tf-idf2": 1.11, "tf-idf": 0.442, "tf_in_genre": 0.15656, "idf": 2.8262329322632938, "tf_tot": 0.141}
War,they,{"count": 1041, "idf2": 3.5, "tf-idf2": 1.1, "tf-idf": 0.564, "tf_in_genre": 0.31403, "idf": 1.7958592832197748, "tf_tot": 0.288}
War,of,{"count": 3012, "idf2": 1.2, "tf-idf2": 1.09, "tf-idf": 0.207, "tf_in_genre": 0.9086, "idf": 0.22769202504159664, "tf_tot": 0.854}
War,where,{"count": 439, "idf2": 8.2, "tf-idf2": 1.09, "tf-idf": 0.402, "tf_in_genre": 0.13243, "idf": 3.0350469470992008, "tf_tot": 0.122}
War,an,{"count": 1403, "idf2": 2.5, "tf-idf2": 1.06, "tf-idf": 0.555, "tf_in_genre": 0.42323, "idf": 1.3111482561341197, "tf_tot": 0.403}
War,which,{"count": 498, "idf2": 7.0, "tf-idf2": 1.05, "tf-idf": 0.423, "tf_in_genre": 0.15023, "idf": 2.816037165157405, "tf_tot": 0.142}
War,also,{"count": 347, "idf2": 10.0, "tf-idf2": 1.05, "tf-idf": 0.348, "tf_in_genre": 0.10468, "idf": 3.3219280948873626, "tf_tot": 0.1}
War,been,{"count": 356, "idf2": 9.7, "tf-idf2": 1.04, "tf-idf": 0.352, "tf_in_genre": 0.10739, "idf": 3.279283757478869, "tf_tot": 0.103}
War,other,{"count": 433, "idf2": 7.9, "tf-idf2": 1.03, "tf-idf": 0.389, "tf_in_genre": 0.13062, "idf": 2.977099597889921, "tf_tot": 0.127}
War,becom,{"count": 451, "idf2": 7.6, "tf-idf2": 1.03, "tf-idf": 0.397, "tf_in_genre": 0.13605, "idf": 2.9213901653036336, "tf_tot": 0.132}
War,famili,{"count": 368, "idf2": 9.3, "tf-idf2": 1.03, "tf-idf": 0.356, "tf_in_genre": 0.11101, "idf": 3.2108967824986188, "tf_tot": 0.108}
War,this,{"count": 921, "idf2": 3.7, "tf-idf2": 1.03, "tf-idf": 0.52, "tf_in_genre": 0.27783, "idf": 1.8730271437422346, "tf_tot": 0.273}
War,to,{"count": 2856, "idf2": 1.2, "tf-idf2": 1.03, "tf-idf": 0.179, "tf_in_genre": 0.86154, "idf": 0.20756106993536205, "tf_tot": 0.866}
War,as,{"count": 1309, "idf2": 2.6, "tf-idf2": 1.03, "tf-idf": 0.535, "tf_in_genre": 0.39487, "idf": 1.3547594873547348, "tf_tot": 0.391}
War,on,{"count": 1535, "idf2": 2.2, "tf-idf2": 1.02, "tf-idf": 0.541, "tf_in_genre": 0.46305, "idf": 1.1681227588083272, "tf_tot": 0.445}
War,two,{"count": 524, "idf2": 6.4, "tf-idf2": 1.01, "tf-idf": 0.424, "tf_in_genre": 0.15807, "idf": 2.680382065799839, "tf_tot": 0.156}
War,year,{"count": 444, "idf2": 7.5, "tf-idf2": 1.0, "tf-idf": 0.388, "tf_in_genre": 0.13394, "idf": 2.899695094204315, "tf_tot": 0.134}
War,at,{"count": 947, "idf2": 3.5, "tf-idf2": 1.0, "tf-idf": 0.522, "tf_in_genre": 0.28567, "idf": 1.8262329322632935, "tf_tot": 0.282}
War,and,{"count": 2991, "idf2": 1.1, "tf-idf2": 0.99, "tf-idf": 0.126, "tf_in_genre": 0.90226, "idf": 0.13923579737117195, "tf_tot": 0.908}
War,the,{"count": 3253, "idf2": 1.0, "tf-idf2": 0.98, "tf-idf": 0.061, "tf_in_genre": 0.9813, "idf": 0.06190243892590693, "tf_tot": 0.958}
War,while,{"count": 404, "idf2": 8.0, "tf-idf2": 0.97, "tf-idf": 0.366, "tf_in_genre": 0.12187, "idf": 3.0, "tf_tot": 0.125}
War,a,{"count": 2927, "idf2": 1.1, "tf-idf2": 0.97, "tf-idf": 0.106, "tf_in_genre": 0.88296, "idf": 0.12029423371771174, "tf_tot": 0.92}
War,onli,{"count": 451, "idf2": 7.1, "tf-idf2": 0.97, "tf-idf": 0.386, "tf_in_genre": 0.13605, "idf": 2.8365012677171206, "tf_tot": 0.14}
War,young,{"count": 537, "idf2": 6.0, "tf-idf2": 0.97, "tf-idf": 0.42, "tf_in_genre": 0.16199, "idf": 2.5907448533151625, "tf_tot": 0.166}
War,is,{"count": 2270, "idf2": 1.4, "tf-idf2": 0.96, "tf-idf": 0.357, "tf_in_genre": 0.68477, "idf": 0.5207694387936641, "tf_tot": 0.697}
War,not,{"count": 568, "idf2": 5.6, "tf-idf2": 0.96, "tf-idf": 0.425, "tf_in_genre": 0.17134, "idf": 2.4819685073978306, "tf_tot": 0.179}
War,into,{"count": 677, "idf2": 4.7, "tf-idf2": 0.96, "tf-idf": 0.458, "tf_in_genre": 0.20422, "idf": 2.244685095954902, "tf_tot": 0.211}
War,with,{"count": 1768, "idf2": 1.8, "tf-idf2": 0.96, "tf-idf": 0.446, "tf_in_genre": 0.53333, "idf": 0.8365012677171205, "tf_tot": 0.56}
War,he,{"count": 1435, "idf2": 2.2, "tf-idf2": 0.95, "tf-idf": 0.496, "tf_in_genre": 0.43288, "idf": 1.1456053222468991, "tf_tot": 0.452}
War,one,{"count": 786, "idf2": 4.0, "tf-idf2": 0.95, "tf-idf": 0.478, "tf_in_genre": 0.2371, "idf": 2.0174170530774096, "tf_tot": 0.247}
War,his,{"count": 1725, "idf2": 1.8, "tf-idf2": 0.94, "tf-idf": 0.449, "tf_in_genre": 0.52036, "idf": 0.8624964762500651, "tf_tot": 0.55}
War,for,{"count": 1490, "idf2": 2.1, "tf-idf2": 0.94, "tf-idf": 0.485, "tf_in_genre": 0.44947, "idf": 1.080087911322692, "tf_tot": 0.473}
War,who,{"count": 1180, "idf2": 2.6, "tf-idf2": 0.93, "tf-idf": 0.488, "tf_in_genre": 0.35596, "idf": 1.3695945285176767, "tf_tot": 0.387}
War,but,{"count": 1104, "idf2": 2.8, "tf-idf2": 0.93, "tf-idf": 0.495, "tf_in_genre": 0.33303, "idf": 1.4860040206329876, "tf_tot": 0.357}
War,time,{"count": 396, "idf2": 7.8, "tf-idf2": 0.93, "tf-idf": 0.353, "tf_in_genre": 0.11946, "idf": 2.954557029238833, "tf_tot": 0.129}
War,when,{"count": 923, "idf2": 3.3, "tf-idf2": 0.92, "tf-idf": 0.474, "tf_in_genre": 0.27843, "idf": 1.7036894392919077, "tf_tot": 0.307}
War,love,{"count": 483, "idf2": 6.3, "tf-idf2": 0.92, "tf-idf": 0.388, "tf_in_genre": 0.1457, "idf": 2.662003536484984, "tf_tot": 0.158}
War,that,{"count": 1327, "idf2": 2.3, "tf-idf2": 0.92, "tf-idf": 0.47, "tf_in_genre": 0.4003, "idf": 1.1746213961070688, "tf_tot": 0.443}
War,about,{"count": 539, "idf2": 5.6, "tf-idf2": 0.91, "tf-idf": 0.402, "tf_in_genre": 0.16259, "idf": 2.473931188332412, "tf_tot": 0.18}
War,day,{"count": 342, "idf2": 8.8, "tf-idf2": 0.91, "tf-idf": 0.325, "tf_in_genre": 0.10317, "idf": 3.1456053222468996, "tf_tot": 0.113}
War,tri,{"count": 380, "idf2": 7.9, "tf-idf2": 0.91, "tf-idf": 0.341, "tf_in_genre": 0.11463, "idf": 2.977099597889921, "tf_tot": 0.127}
War,have,{"count": 609, "idf2": 4.9, "tf-idf2": 0.9, "tf-idf": 0.421, "tf_in_genre": 0.18371, "idf": 2.293358942690592, "tf_tot": 0.204}
War,be,{"count": 830, "idf2": 3.6, "tf-idf2": 0.9, "tf-idf": 0.466, "tf_in_genre": 0.25038, "idf": 1.8624964762500653, "tf_tot": 0.275}
